restaurant_name,restaurant_link,user_name,user_profile_link,rating,visit_date,travel_type,review_title,review_text,source_file
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,798abdurrahima,https://www.tripadvisor.com.tr/Profile/798abdurrahima,5,"18 Haziran 2025
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",arkadaşlar,Mardin tabağını deneyin efsaneydi,"Yemeklerimiz güzel geldi biz mardin tabağını tercih ettik turla gittiğimiz bir yerdi yöresel lezzetleri güzeldi tabak doyurucuydu
Devamını okuyun",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,mertbey2016,https://www.tripadvisor.com.tr/Profile/mertbey2016,5,"24 Mayıs 2025
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",arkadaşlar,Dostlar,"Tur şirketlerinin götürdüğü bir nevi halk aş evi niteliğinde bir yer, kalabalık, tam anlamıyla doymuş ve müşteri memnuniyetini önemsemeyen bir işletme, verilen parayı hak etmeyen bir yer, buraya gideceğinize karşı marketten kraker ayran yiyin derim, kendiniz karar verin benden bu kadar",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,derya_237,https://www.tripadvisor.com.tr/Profile/derya_237,5,"4 Nisan 2025
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,En kotu deneyim,"Turla birlikte öğlen yemeği icin gittik ve inanilmaz kotuydu hersey.Porsiyonlar cok kucuk, asiri pahali ve personel oldukca kabaydi. Cok kotu bir deneyimdi ve hicbir zaman tercih etmem.",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,392hanifik,https://www.tripadvisor.com.tr/Profile/392hanifik,5,"1 Nisan 2025
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Vasat,Bi Urfa Adana Antep te yerdiğiniz yemeğinin tadını kesinlikle bulamıyorsunuz ama fiyat olarak daha gazla ücret talep ediyor..,Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,alitA1163SP,https://www.tripadvisor.com.tr/Profile/alitA1163SP,5,"16 Ekim 2024
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",arkadaşlar,Berbat,"Mardin’e özgü yemekler için tercih ettik ama güneydoğuda yediğimiz en kötü yemekti. Mardin tabağı görseldekinin aksine çok küçük ve hiç doyurucu değil. İçle köfte yenilecek gibi değildi. Tabaktaki herşey soğuktu. Sanırım önceden hazırlayıp kolay olsun diye müşteri geldiğinde getiriliyor. Servis çok kötüydü. Kasa da bile güler yüz yok. Patronları ikinci salata yediniz mi diye sordu. Esnaflık yok paranıza yazık etmeyin.
Devamını okuyun",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,rizkallat2024,https://www.tripadvisor.com.tr/Profile/rizkallat2024,5,"21 Eylül 2024
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Mutlaka ugrayin,"Akdeniz yöresinde sogan ve Avrupada yasan cifler olarak 9,9 veriyoruz.
 Esim ile bize lezzetli etleri ve mezeleri bize Hatay-Adana-Mardin mutfaklarini tadini yasatti.
Servisi ve personeli cok hos ve takdire deger bir sekilde güler yüzle düzenli uyguladilar. 
Fiyatlarin eski Mardin de yedigimiz yemeklerden hem daha lezzetli bol hemde daha uygun.
Salata nin ve mezelerin bollugu ve tadlari eski mardindeki ucuk fiyatlardan ve masadaki azliklarindan bin kat daha iyi.
Devamını okuyun",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,540_smihant,https://www.tripadvisor.com.tr/Profile/540_smihant,5,"19 Haziran 2024
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Vasat,Eşim ve bebeğimle şehirdışından geldik turlar ile anlaştıklarını ifade ettiler kapıdan geri çevirdiler boş masalar vardı nezaket misafirperverlik berbattı,Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,zeynepd524,https://www.tripadvisor.com.tr/Profile/zeynepd524,5,"11 Nisan 2024
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Bence,Lezzet olarak kötü degildi.3 defa ekmek istedim gelmedi. Porsiyonlar okadar küçükki resimde gözüktüğü gibi degil kesinlikle Mardin kebabı geliyor 1 şişi 3 paraya bölmüşler. Uygun felan da degil 280 TL idi. Bence gelinmez,Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,797dilekd,https://www.tripadvisor.com.tr/Profile/797dilekd,5,"17 Kasım 2023
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",business,Tavsiye Etmiyorum!!!!,"Öncelikle turla katılmış olduğumuz için bizi kısıtlı bir alana oturmak zorunda bıraktılar. Sipariş takibi yapmakta zorlanıyorlar. getirdikleri tabak masa masa dolaştı sahibini bulana kadar. bizim sipariş ettiğimiz pideyi unuttukları için hatırlattıktan sonra yapıp getirdiler. Ürünler fena değildi ama servis ve fiyat politikası kötü. Meni listesinde su, içecek ve salata menüye dahil görünmesine rağmen her birinden ayrı ücret aldılar. Bu nedenle yüksek hesap ödemek zorunda kaldık. Turdaki herkes memnuniyetsizliğini tur görevlilerine de söyledi. Tuvaletlerde hijyen sıfır. Çöpler her yerdeydi. Asla tavsiye etmiyorum.
Devamını okuyun",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,muhammedt925,https://www.tripadvisor.com.tr/Profile/muhammedt925,5,"22 Ekim 2023
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Hizmetiniz için çok teşekkürler adana,"Yediğim en iyi adana dürümü tavsiye ederim aile için çok iyi bı restoran çok güzel teşekkürler adana dostlar kebapçısı
Devamını okuyun",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,Berat47,https://www.tripadvisor.com.tr/Profile/Berat47,5,"29 Mayıs 2022
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Böyle rezillik başka yerde yok,"İnsanlar aileleri ile birlikte bir restoranda gittiği zaman sıcak yemekler yemek ister, ama sağolsunlar onu bile zindan ettiler. Lahmacun istiyoruz soğuk olarak getiriyorlar ve restortantta 3 masa tek doluydu herhangi bir yoğunluk olsaydı soğuk gelmesini anlardım. Üstüne üstlük ezme salata istedim hemde tam 3 defa söyledim. Ona rağmen adamlar getirmedi. Umursuzluk seviyeleri tavan yapmış bu restorantın. Aile ve tur hiç farketmez hangisi olursa olsun sinir krizi ve rezillik yaşamak istemiyorsaniz sakın gitmeyin.
Devamını okuyun",Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,Daydream799506,https://www.tripadvisor.com.tr/Profile/Daydream799506,5,"2 Mayıs 2022
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Fena sayilmaz,Yemekler fena degil lezzetli sayilir ama dolmasi zayifti ayrica turla geldik diye cay ikram etmediler biraz kaba davrandilar,Adana Dostlar kebapcısı_reviews.json
Adana Dostlar kebapcısı,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d8569567-Reviews-Adana_Dostlar_kebapcIsI-Mardin_Mardin_Province.html,5858_nln,https://www.tripadvisor.com.tr/Profile/5858_nln,5,"30 Ekim 2021
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Temiz ve lezzetli,Mardine gitme sebebiniz ne olursa olsun içiniz rahat yemek yiyebileceğiniz yerlerin en başında geliyor nezih ortamı güler yüzlü personeli ile tam ğuan,Adana Dostlar kebapcısı_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,eRsin00034,https://www.tripadvisor.com.tr/Profile/eRsin00034,5,"30 Kasım 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",arkadaşlar,tek kelime ile muhteşem lezzeti,tek kelime ile muhteşem lezzeti hijjeni personel davraşı başta olmak üzere herşey çok çok iyiydi tüm sultan sofrası ailesine teşekkürler,Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,ozgurr2002,https://www.tripadvisor.com.tr/Profile/ozgurr2002,5,"29 Kasım 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",belirtilmemiş,iyi bir mekan,"mardinin lezzetli esnaf lokantalarından birisi.fiyatlar gayet uygun. karışık mardin tabağını tavsiye ederim.
Devamını okuyun",Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,serdark73,https://www.tripadvisor.com.tr/Profile/serdark73,5,"28 Kasım 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",tek başına,Mardin her gelişimde uğrarım,Tertemiz kalpli misafirperver insanlar. Mardin tabağı mükemmel. Mardin kebabı ve tandır pilavı özellikle tavsiye ederim.Fiyalar makul. Hacı dayının ellerinden öperim. Öğretmenden sevgiler,Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,highlaz,https://www.tripadvisor.com.tr/Profile/highlaz,5,"28 Ekim 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",arkadaşlar,Mardin yöresel yemekleri,"Mardin yöresel yemekleri açısından Mardin tabağı almak yeterli geldi. Lüks bir ortam değil, az buçuk otantik bir lokanta gibi. Mardin tabağı çeşit olarak lezzet olarak güzeldi..",Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,fc496,https://www.tripadvisor.com.tr/Profile/fc496,5,"20 Ekim 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Bildik esnaf lokantası,"Bir çok kişi yemek için burayı tavsiye etti. Yemekler iyi ancak servis hizmet kalitesi ortam hijyen pek o kadar iyi değil. Fiyatlar uygun yer merkezi rahatlıkla yemek yiyebilirsiniz. Cercis te fix menü için kişi başı 150 TL ödemekten iyidir. Hemen ye ve çık yani. Pazar günü yoğunluk sebebi ile çay yokmuş bu kötü işte
Devamını okuyun",Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,TugbaAkar3,https://www.tripadvisor.com.tr/Profile/TugbaAkar3,5,"9 Ekim 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Sembusek...,"Gittiğimizde bir iki restoran denedik ancak içlerinde en iyisi sultan sofrasıydı. Mardin tabağı yediğimizde 25-27 civarıydı ancak sonradan fiyat arttı mı bilmiyorum. Esnaf lokantası gibi olduğundan 10 numara hijyen beklemeyin ama pis bi yer de değil. Sembusek ve kaburga dolması gerçekten mükemmeldi. Bi önceki restoranımızda kaburga dolması istediğimizde koyun bacağı falan gelmişti önümüze. O yüzden sultan sofrası gayet iyidi. Gidilebilir.
Devamını okuyun",Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,400mehmeta,https://www.tripadvisor.com.tr/Profile/400mehmeta,5,"5 Ekim 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",belirtilmemiş,paranız ve mideniz önemliyse girmeyin,"güney doğu turu yaptım tek olumsuz yorum yazdığım yer sultan sofrası güzel MARDİN ' de kötü bir hatırası oldu ödediğim parayı helal etmiyorum.
Devamını okuyun",Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,264cenkb,https://www.tripadvisor.com.tr/Profile/264cenkb,5,"1 Ekim 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Kazık,"2 pilav üstü döner 2 su 58 tl bide azar azar allahtan korkun ,bide sakallı amca hayrına yemek vermiş gibi fiyatlar 29 tl ye herkes veriyor ben 25 ten veriyorum iyilik mı yapıyorum kötülük mü bilmiyorum diye kendini övmez mı
Allahtan korkmaz nereye kadar bu güzel memleket kimlere kalmış
Devamını okuyun",Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,dilekt_13,https://www.tripadvisor.com.tr/Profile/dilekt_13,5,"17 Eylül 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Merkezde cesitli,"Herseyden biraz biraz tadayim derseniz Mardin tabagi 32 lira, et izgara ve sulu yemek de var. Yaprak sarmanin yapragi cok sert ve damarliydi sogan ve patlican dolma daha basarili. Mardin tabagindaki kebap çok az acı dediler ama bana göre aciydi;) sade istedigimiz kebap icerisinde de minik yesil biberler vardi;) yemekler lezzetliydi calisanlar guleryuzlu. Esnaf lokantasi görünümünde şık manzaralı bir yer beklemeyin
Devamını okuyun",Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,hhharmankaya,https://www.tripadvisor.com.tr/Profile/hhharmankaya,5,"9 Eylül 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Gidilebilir,Ailecek gittik yemekleri beğendik servis ve mekan olarak ahım şahım biyer değil fiyat biraz yüksek geldi ama gidilebilecek biryer,Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,tckemalt2018,https://www.tripadvisor.com.tr/Profile/tckemalt2018,5,"4 Ağustos 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Yemek,Mardin gezimizde gelmiş olduğumuz bir restaurant bana göre pek de hijyen 2.5 yemekler3 İyi sayılmaz.,Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,guchangungor,https://www.tripadvisor.com.tr/Profile/guchangungor,5,"25 Temmuz 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",tek başına,On numara beş yıldız,"Kesinlikle tavsiye ederim. 
Özellikle geleneksel Mardin tabağı harika.
Fiyatlar ise uygun. Ortam idare eder.",Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,sumersumer,https://www.tripadvisor.com.tr/Profile/sumersumer,5,"16 Temmuz 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Uygun fiyata Mardin Mutfagi,Eski Mardin’e geldiniz ve iyi fiyata mardin yemeklerini tatmak istiyorsaniz baska yere bakmaniza gerek yok. Gelin bir Mardin tabagi alin ve keyfinize bakin. Mardin ortamini ve lezzetleri yasamak icin yeterli.,Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,Burakturkey,https://www.tripadvisor.com.tr/Profile/Burakturkey,5,"4 Temmuz 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Iyi mekan,Uygun fiyat ve duzgun esnaf. Yemekler de lezzetli. Manzara da gayet iyi. Esnaf lokantasi havasinda. Kebaptan bıkan uğrasın. Biz ailece iki gün burada yedik.,Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,cnsva,https://www.tripadvisor.com.tr/Profile/cnsva,5,"28 Haziran 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Herkesin rahatlıkla gidebilecegi yer,"Öncelikle kasada oturan amcanın başım gözüm üstüne sözüyle başladı her şey artık her yıl gidip yemeğimi yediğim yer oldu. Seyranlık olan harika Mezopotamya'yı izlerken hem de yemek yiyebileceğiniz harika yer. Sonuna kadar parayı hakeden işletme. Bir de o güzel soğuk ayranı varya hiç bir şeye değişmem😏
Devamını okuyun",Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,umutecz,https://www.tripadvisor.com.tr/Profile/umutecz,5,"14 Haziran 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Esnaf lokantası tadında,Esnaf lokantası tadında bir işletme personel güleryüzlü ilgili fiyatlar uygun lezzetler güzel ama ortam çok kalabalık ayran çok sulu ve hijyen problemleri var çok titizseniz tavsiye etmem,Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,Yalimyalim,https://www.tripadvisor.com.tr/Profile/Yalimyalim,5,"13 Haziran 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",business,Özel bir gezi,"Özel bir gezi için Gittiğimiz Mardin'de öğle yemeğini 'Sultan Sofrası' lokantasına, gittik. Yemek konusunda çok seçici olmama rağmen yemekler çok leziz. lokana temiz di.'Mardin Tabağı' adı verilen menüyü aldık.",Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,SeymaEK,https://www.tripadvisor.com.tr/Profile/SeymaEK,5,"8 Haziran 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Mardinde uygun yöresel yemek sultan sofrasında yenir,"Mardinde bir çok önerilen mekanın menüsüne ve ortamına baktık hatta bazılarında yemek yedik fakat hiç birinde sultan sofrasında yediğimiz lezzeti keyfi almadık öğlen saatlerinde mardin tabağı çıkmıştı hem uygun fiyatta hemde çok lezzetliydi akşama tekrar yemeye gittiğimizde bitmişti mardin tabağı teşekkürler mardin sultan sofrası 🤗
Devamını okuyun",Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,Gzdgzdgzd,https://www.tripadvisor.com.tr/Profile/Gzdgzdgzd,5,"8 Haziran 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Ortalama,"Tavsiye üzerine mardinde yemek yemeğe gittiğimiz esnaf lokantası tarzında bir yer.karisik mardin kebabı yedik. Ama şahsen ben çok memnun kalmadım adana kebap benzeyen bir kebap kaburga dolması ve etli ekmek vardı tabakta.sadece etli ekmek yiyebildim. Adana kebap a benzeyen kebap çok yağlı idi. Diğer kaburga dolması haşlanmış baharatlı pirinc üzerine sıyrılmış et geldi.yani kaburga bütün olarak gelmedi ve çok lezzetsizdi.diger etli ekmeği yedim.belki kurufasulye tarzı sulu yemek yeseydin daha çok memnun kalirdim.
Devamını okuyun",Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,doge-zehra,https://www.tripadvisor.com.tr/Profile/doge-zehra,5,"8 Haziran 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",aile,Mardin Turu,Harika bir aile lokantası çok lezzetli yöresel yemekler bulabilirsiniz kendi specialleri var tavsiye ederim. 28₺ sadece çok uygun bir yer tavsiye ediyorum 👍,Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,s_rmaa2019,https://www.tripadvisor.com.tr/Profile/s_rmaa2019,5,"6 Haziran 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Şahane,"Tam bir esnaf lokantasi. Fiyatlari uygun, yemekleri lezzetli, personel cok ilgili. Mardin tabagi yedik, hepsi sicak ve guzeldi.",Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,aynurbabacan,https://www.tripadvisor.com.tr/Profile/aynurbabacan,5,"21 Nisan 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",arkadaşlar,esnaf lokantası,"nefis lezzetler, ilgili personel, kabul edilebilir fiyatlar...muhakkak uğrayın. ne yesek çok beğendik, kendimizden geçtik:)",Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,tulinyetis,https://www.tripadvisor.com.tr/Profile/tulinyetis,5,"15 Nisan 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",çiftler,Tavisye ederim,"Yemekler çok lezzetli. İçli köftesi efsane. Pilav ve et şiddetle tavsiye edilir ikinci tabak pilav siparişi verdik. Mutlaka burada yemek yiyin pişman olmazsınız.
Devamını okuyun",Sultan Sofrasi_reviews.json
Sultan Sofrasi,https://www.tripadvisor.com.tr/Restaurant_Review-g672951-d14096338-Reviews-Sultan_Sofrasi-Mardin_Mardin_Province.html,kaiserser,https://www.tripadvisor.com.tr/Profile/kaiserser,5,"27 Mart 2019
Bu yorum, bir Tripadvisor üyesinin öznel görüşü olup Tripadvisor LLC şirketine ait değildir. Tripadvisor, yorumlar üzerinde kontroller yapmaktadır.",arkadaşlar,Lezzetli,Girişteki koku sizi yanıltmasın.. Koku çevrede bulunan kasaplardan vs. geliyormuş. Yemekler gayet lezzetli. Garsonlar ve işletme sahibi güleryüzlü ve cana yakın insanlar.,Sultan Sofrasi_reviews.json
